PERMNO,date,VOL,RET,BID,ASK
25785,1970-12-31,54500,0.000000,,
25785,1971-01-04,37200,-0.017778,,
25785,1971-01-05,27100,-0.009050,,
25785,1971-01-06,34700,-0.002283,,
25785,1971-01-07,23100,0.002288,,
25785,1971-01-08,42400,0.004566,,
25785,1971-01-11,39700,0.000000,,
25785,1971-01-12,47200,0.004545,,
25785,1971-01-13,40600,-0.002262,,
25785,1971-01-14,43300,0.004535,,
25785,1971-01-15,44800,0.015801,,
25785,1971-01-18,72400,-0.011111,,
25785,1971-01-19,118100,-0.011236,,
25785,1971-01-20,39100,0.006818,,
25785,1971-01-21,39000,-0.006772,,
25785,1971-01-22,53100,0.004091,,
25785,1971-01-25,68100,0.009153,,
25785,1971-01-26,49400,0.004535,,
25785,1971-01-27,39800,-0.018059,,
25785,1971-01-28,38200,0.006897,,
25785,1971-01-29,97900,0.027397,,
25785,1971-02-01,110700,0.000000,,
25785,1971-02-02,82200,0.017778,,
25785,1971-02-03,59000,-0.002183,,
25785,1971-02-04,57600,0.004376,,
25785,1971-02-05,81200,-0.006536,,
25785,1971-02-08,53700,-0.002193,,
25785,1971-02-09,67800,0.000000,,
25785,1971-02-10,46000,0.000000,,
25785,1971-02-11,67100,0.006593,,
25785,1971-02-12,38500,0.002183,,
25785,1971-02-16,105600,0.015251,,
25785,1971-02-17,84000,0.002146,,
25785,1971-02-18,57500,-0.008565,,
25785,1971-02-19,40200,-0.004320,,
25785,1971-02-22,53200,-0.008677,,
25785,1971-02-23,88100,-0.002188,,
25785,1971-02-24,25800,0.004386,,
25785,1971-02-25,56900,0.015284,,
25785,1971-02-26,54400,-0.006452,,
25785,1971-03-01,29500,0.006494,,
25785,1971-03-02,32000,0.002151,,
25785,1971-03-03,49900,-0.004292,,
25785,1971-03-04,50500,0.015086,,
25785,1971-03-05,93200,0.016985,,
25785,1971-03-08,53000,-0.006263,,
25785,1971-03-09,52400,0.004202,,
25785,1971-03-10,71200,0.004184,,
25785,1971-03-11,80000,0.000000,,
25785,1971-03-12,50000,0.006250,,
25785,1971-03-15,100600,0.020704,,
25785,1971-03-16,230400,-0.008114,,
25785,1971-03-17,119600,-0.004090,,
25785,1971-03-18,57900,-0.002053,,
25785,1971-03-19,51000,-0.002058,,
25785,1971-03-22,145600,0.002062,,
25785,1971-03-23,34400,0.006173,,
25785,1971-03-24,47400,-0.008180,,
25785,1971-03-25,45300,-0.004124,,
25785,1971-03-26,53900,0.002070,,
25785,1971-03-29,32800,-0.002066,,
25785,1971-03-30,61300,-0.012422,,
25785,1971-03-31,58800,0.010482,,
25785,1971-04-01,32700,0.002075,,
25785,1971-04-02,44300,-0.004141,,
25785,1971-04-05,62700,0.012474,,
25785,1971-04-06,163600,0.020534,,
25785,1971-04-07,67400,0.010060,,
25785,1971-04-08,65000,-0.005976,,
25785,1971-04-12,41500,0.014028,,
25785,1971-04-13,37400,-0.013834,,
25785,1971-04-14,45200,0.012024,,
25785,1971-04-15,62900,0.003960,,
25785,1971-04-16,31400,0.003945,,
25785,1971-04-19,40200,0.001965,,
25785,1971-04-20,27100,-0.005882,,
25785,1971-04-21,41000,0.003550,,
25785,1971-04-22,82000,0.015873,,
25785,1971-04-23,59700,0.000000,,
25785,1971-04-26,84300,0.015625,,
25785,1971-04-27,97800,0.030769,,
25785,1971-04-28,66700,0.000000,,
25785,1971-04-29,35000,-0.014925,,
25785,1971-04-30,235300,-0.003788,,
25785,1971-05-03,39400,-0.011407,,
25785,1971-05-04,55100,0.015385,,
25785,1971-05-05,32900,0.011364,,
25785,1971-05-06,78500,-0.007491,,
25785,1971-05-07,60900,-0.009434,,
25785,1971-05-10,20100,0.000000,,
25785,1971-05-11,49600,0.003810,,
25785,1971-05-12,73800,0.013283,,
25785,1971-05-13,41600,-0.007491,,
25785,1971-05-14,52500,-0.022642,,
25785,1971-05-17,38000,-0.027027,,
25785,1971-05-18,40000,-0.003968,,
25785,1971-05-19,22500,0.001992,,
25785,1971-05-20,22800,0.000000,,
25785,1971-05-21,24000,-0.009940,,
25785,1971-05-24,112700,-0.024096,,
25785,1971-05-25,71000,0.000000,,
25785,1971-05-26,33000,0.000000,,
25785,1971-05-27,29500,0.000000,,
25785,1971-05-28,41900,0.008230,,
25785,1971-06-01,44900,0.016327,,
25785,1971-06-02,38500,0.022088,,
25785,1971-06-03,36400,-0.001965,,
25785,1971-06-04,31900,-0.001969,,
25785,1971-06-07,29200,0.005917,,
25785,1971-06-08,46000,-0.003922,,
25785,1971-06-09,22800,-0.007874,,
25785,1971-06-10,27400,0.000000,,
25785,1971-06-11,174400,-0.005952,,
25785,1971-06-14,41500,-0.017964,,
25785,1971-06-15,43600,0.008130,,
25785,1971-06-16,89500,-0.010081,,
25785,1971-06-17,41800,-0.010183,,
25785,1971-06-18,34600,-0.008230,,
25785,1971-06-21,73500,-0.002075,,
25785,1971-06-22,79000,0.000000,,
25785,1971-06-23,34100,0.004158,,
25785,1971-06-24,33100,-0.004141,,
25785,1971-06-25,24500,0.004158,,
25785,1971-06-28,14000,0.000000,,
25785,1971-06-29,26700,0.022774,,
25785,1971-06-30,34200,0.012146,,
25785,1971-07-01,34900,0.002000,,
25785,1971-07-02,18400,0.000000,,
25785,1971-07-06,11700,0.000000,,
25785,1971-07-07,32100,-0.001996,,
25785,1971-07-08,37800,0.022000,,
25785,1971-07-09,20600,0.003914,,
25785,1971-07-12,22000,0.003899,,
25785,1971-07-13,25800,-0.005825,,
25785,1971-07-14,42300,-0.003906,,
25785,1971-07-15,43200,0.001961,,
25785,1971-07-16,33100,-0.005871,,
25785,1971-07-19,24500,-0.005906,,
25785,1971-07-20,50200,0.019802,,
25785,1971-07-21,39500,0.003883,,
25785,1971-07-22,32100,0.009671,,
25785,1971-07-23,19300,0.000383,,
25785,1971-07-26,28100,0.007737,,
25785,1971-07-27,43800,-0.007678,,
25785,1971-07-28,29500,-0.001934,,
25785,1971-07-29,67300,-0.023256,,
25785,1971-07-30,59200,0.000000,,
25785,1971-08-02,27900,0.003968,,
25785,1971-08-03,40300,-0.019763,,
25785,1971-08-04,28500,-0.008065,,
25785,1971-08-05,45900,0.000000,,
25785,1971-08-06,8300,-0.004065,,
25785,1971-08-09,9600,-0.004082,,
25785,1971-08-10,23400,0.016393,,
25785,1971-08-11,17800,0.004032,,
25785,1971-08-12,40000,0.020080,,
25785,1971-08-13,14000,-0.007874,,
25785,1971-08-16,,,,
25785,1971-08-17,535500,0.095238,,
25785,1971-08-18,249900,-0.018116,,
25785,1971-08-19,104200,-0.003690,,
25785,1971-08-20,37800,0.003704,,
25785,1971-08-23,78200,0.023985,,
25785,1971-08-24,64900,-0.003604,,
25785,1971-08-25,62400,-0.009042,,
25785,1971-08-26,71000,0.005474,,
25785,1971-08-27,37000,0.012704,,
25785,1971-08-30,23900,-0.008961,,
25785,1971-08-31,24500,0.003617,,
25785,1971-09-01,17600,-0.001802,,
25785,1971-09-02,19800,0.001805,,
25785,1971-09-03,112800,0.016216,,
25785,1971-09-07,345900,0.007092,,
25785,1971-09-08,53400,0.003521,,
25785,1971-09-09,42000,-0.015789,,
25785,1971-09-10,73600,-0.003565,,
25785,1971-09-13,36700,0.000000,,
25785,1971-09-14,90000,-0.003578,,
25785,1971-09-15,66200,0.016158,,
25785,1971-09-16,17800,-0.008834,,
25785,1971-09-17,47600,0.017825,,
25785,1971-09-20,67900,-0.001751,,
25785,1971-09-21,24800,-0.007018,,
25785,1971-09-22,33000,-0.005300,,
25785,1971-09-23,32500,0.010657,,
25785,1971-09-24,63100,0.001757,,
25785,1971-09-27,44900,-0.017544,,
25785,1971-09-28,31500,0.007143,,
25785,1971-09-29,28400,-0.012411,,
25785,1971-09-30,31300,-0.001795,,
25785,1971-10-01,37600,0.014388,,
25785,1971-10-04,30900,0.000000,,
25785,1971-10-05,54000,-0.003546,,
25785,1971-10-06,32100,0.017794,,
25785,1971-10-07,107400,0.005245,,
25785,1971-10-08,48400,0.005217,,
25785,1971-10-11,24900,0.000000,,
25785,1971-10-12,71600,0.010381,,
25785,1971-10-13,31600,-0.015411,,
25785,1971-10-14,24400,0.000000,,
25785,1971-10-15,89600,-0.008696,,
25785,1971-10-18,28800,-0.007018,,
25785,1971-10-19,30900,-0.003534,,
25785,1971-10-20,105300,-0.008865,,
25785,1971-10-21,101000,0.000358,,
25785,1971-10-22,66900,-0.005415,,
25785,1971-10-25,33800,-0.005445,,
25785,1971-10-26,36700,-0.003650,,
25785,1971-10-27,51900,-0.018315,,
25785,1971-10-28,61600,0.011194,,
25785,1971-10-29,18600,0.001845,,
25785,1971-11-01,48600,-0.027624,,
25785,1971-11-02,44400,0.013258,,
25785,1971-11-03,44600,0.007477,,
25785,1971-11-04,50900,0.003711,,
25785,1971-11-05,11100,-0.003697,,
25785,1971-11-08,18600,0.000000,,
25785,1971-11-09,18400,0.000000,,
25785,1971-11-10,36000,-0.027829,,
25785,1971-11-11,61400,-0.026718,,
25785,1971-11-12,148000,-0.017647,,
25785,1971-11-15,46200,-0.005988,,
25785,1971-11-16,111600,0.008032,,
25785,1971-11-17,58100,0.017928,,
25785,1971-11-18,47200,0.007828,,
25785,1971-11-19,11200,0.000000,,
25785,1971-11-22,36100,-0.013592,,
25785,1971-11-23,42900,-0.003937,,
25785,1971-11-24,51700,0.003953,,
25785,1971-11-26,26400,0.019685,,
25785,1971-11-29,60600,0.011583,,
25785,1971-11-30,31500,0.001908,,
25785,1971-12-01,58400,0.017143,,
25785,1971-12-02,31800,0.000000,,
25785,1971-12-03,52600,0.014981,,
25785,1971-12-06,29100,-0.009225,,
25785,1971-12-07,23800,0.007449,,
25785,1971-12-08,35600,0.005545,,
25785,1971-12-09,26100,-0.005515,,
25785,1971-12-10,28700,0.012939,,
25785,1971-12-13,33900,0.005474,,
25785,1971-12-14,29000,-0.012704,,
25785,1971-12-15,44500,0.000000,,
25785,1971-12-16,47100,0.011029,,
25785,1971-12-17,34300,0.007273,,
25785,1971-12-20,72700,0.014440,,
25785,1971-12-21,65000,0.017794,,
25785,1971-12-22,49200,0.005245,,
25785,1971-12-23,36000,0.001739,,
25785,1971-12-27,48300,-0.017361,,
25785,1971-12-28,32900,0.005300,,
25785,1971-12-29,39500,-0.001757,,
25785,1971-12-30,21300,-0.007042,,
25785,1971-12-31,10100,-0.003546,,
25785,1972-01-03,35400,-0.007117,,
25785,1972-01-04,21000,0.003584,,
25785,1972-01-05,95000,0.032143,,
25785,1972-01-06,91000,0.013841,,
25785,1972-01-07,67500,0.006826,,
25785,1972-01-10,32800,-0.003390,,
25785,1972-01-11,44700,0.005102,,
25785,1972-01-12,60000,-0.011844,,
25785,1972-01-13,65100,-0.003425,,
25785,1972-01-14,39800,-0.003436,,
25785,1972-01-17,42300,0.006897,,
25785,1972-01-18,60200,-0.001712,,
25785,1972-01-19,38700,0.000000,,
25785,1972-01-20,43600,0.000000,,
25785,1972-01-21,33300,-0.005146,,
25785,1972-01-24,23000,-0.008621,,
25785,1972-01-25,54400,0.005565,,
25785,1972-01-26,51900,-0.012216,,
25785,1972-01-27,27000,0.019435,,
25785,1972-01-28,71700,0.024263,,
25785,1972-01-31,61000,0.001692,,
25785,1972-02-01,43900,-0.013514,,
25785,1972-02-02,22500,-0.003425,,
25785,1972-02-03,51200,0.001718,,
25785,1972-02-04,32800,0.000000,,
25785,1972-02-07,44000,0.003431,,
25785,1972-02-08,21500,-0.001709,,
25785,1972-02-09,40100,0.005137,,
25785,1972-02-10,20400,0.001704,,
25785,1972-02-11,19400,-0.006803,,
25785,1972-02-14,32800,-0.013699,,
25785,1972-02-15,34300,0.010417,,
25785,1972-02-16,37900,-0.003436,,
25785,1972-02-17,39700,0.005172,,
25785,1972-02-18,24100,-0.003431,,
25785,1972-02-22,31500,-0.008606,,
25785,1972-02-23,25000,-0.019097,,
25785,1972-02-24,37500,0.000000,,
25785,1972-02-25,34700,-0.003540,,
25785,1972-02-28,40600,-0.017762,,
25785,1972-02-29,37200,0.003617,,
25785,1972-03-01,64500,0.005405,,
25785,1972-03-02,67900,0.001792,,
25785,1972-03-03,40700,0.008945,,
25785,1972-03-06,60600,0.007092,,
25785,1972-03-07,71500,0.021127,,
25785,1972-03-08,47200,-0.006897,,
25785,1972-03-09,31700,0.000000,,
25785,1972-03-10,22400,0.000000,,
25785,1972-03-13,31900,0.000000,,
25785,1972-03-14,34200,0.005208,,
25785,1972-03-15,68400,0.013817,,
25785,1972-03-16,61200,0.013629,,
25785,1972-03-17,38600,-0.003361,,
25785,1972-03-20,39100,0.001686,,
25785,1972-03-21,38000,-0.013468,,
25785,1972-03-22,23600,0.000000,,
25785,1972-03-23,30500,0.015358,,
25785,1972-03-24,59500,-0.001681,,
25785,1972-03-27,18900,-0.003367,,
25785,1972-03-28,43400,-0.003378,,
25785,1972-03-29,50700,-0.008475,,
25785,1972-03-30,31600,0.011966,,
25785,1972-04-03,53300,0.003378,,
25785,1972-04-04,70700,0.010101,,
25785,1972-04-05,42300,-0.001667,,
25785,1972-04-06,25000,-0.005008,,
25785,1972-04-07,43900,0.008389,,
25785,1972-04-10,35900,0.003328,,
25785,1972-04-11,28000,0.000000,,
25785,1972-04-12,78600,0.004975,,
25785,1972-04-13,42700,0.001650,,
25785,1972-04-14,50000,-0.011532,,
25785,1972-04-17,41900,0.003333,,
25785,1972-04-18,47400,0.014950,,
25785,1972-04-19,28200,0.000000,,
25785,1972-04-20,29500,-0.003273,,
25785,1972-04-21,24400,-0.003284,,
25785,1972-04-24,31000,-0.025700,,
25785,1972-04-25,36700,-0.023891,,
25785,1972-04-26,46200,-0.013986,,
25785,1972-04-27,51200,0.015957,,
25785,1972-04-28,42200,0.000000,,
25785,1972-05-01,67600,-0.024433,,
25785,1972-05-02,194800,-0.033989,,
25785,1972-05-03,80700,0.018519,,
25785,1972-05-04,39800,0.014545,,
25785,1972-05-05,49900,0.008961,,
25785,1972-05-08,22400,-0.021314,,
25785,1972-05-09,88200,-0.018149,,
25785,1972-05-10,47200,0.011091,,
25785,1972-05-11,16800,0.001828,,
25785,1972-05-12,21700,0.001825,,
25785,1972-05-15,35300,-0.003643,,
25785,1972-05-16,21700,-0.001828,,
25785,1972-05-17,17100,-0.005495,,
25785,1972-05-18,46600,-0.005525,,
25785,1972-05-19,57400,0.016667,,
25785,1972-05-22,39100,-0.001821,,
25785,1972-05-23,144600,-0.038321,,
25785,1972-05-24,86900,0.020873,,
25785,1972-05-25,63900,-0.003717,,
25785,1972-05-26,58900,-0.007463,,
25785,1972-05-30,55300,0.015038,,
25785,1972-05-31,49100,-0.011111,,
25785,1972-06-01,35400,-0.005618,,
25785,1972-06-02,38100,-0.001883,,
25785,1972-06-05,169000,0.000000,,
25785,1972-06-06,46200,-0.011321,,
25785,1972-06-07,21900,-0.005725,,
25785,1972-06-08,33700,-0.007678,,
25785,1972-06-09,213800,-0.005803,,
25785,1972-06-12,46400,0.000000,,
25785,1972-06-13,30300,0.007782,,
25785,1972-06-14,95400,0.015444,,
25785,1972-06-15,47500,-0.003802,,
25785,1972-06-16,24400,0.003817,,
25785,1972-06-19,17200,-0.005703,,
25785,1972-06-20,29100,0.003824,,
25785,1972-06-21,52300,-0.009524,,
25785,1972-06-22,41600,-0.005769,,
25785,1972-06-23,41400,-0.001934,,
25785,1972-06-26,20200,-0.003876,,
25785,1972-06-27,28500,0.007782,,
25785,1972-06-28,29400,-0.001931,,
25785,1972-06-29,14600,-0.003868,,
25785,1972-06-30,26800,-0.007767,,
25785,1972-07-03,14300,-0.003914,,
25785,1972-07-05,45300,-0.005894,,
25785,1972-07-06,38100,0.011858,,
25785,1972-07-07,43900,-0.003906,,
25785,1972-07-10,17100,-0.011765,,
25785,1972-07-11,17800,-0.005952,,
25785,1972-07-12,58500,-0.007984,,
25785,1972-07-13,22100,0.000000,,
25785,1972-07-14,30600,-0.002012,,
25785,1972-07-17,19000,0.000000,,
25785,1972-07-18,43500,0.010081,,
25785,1972-07-19,55500,0.005988,,
25785,1972-07-20,16000,-0.013889,,
25785,1972-07-21,19600,0.014085,,
25785,1972-07-24,47300,0.027778,,
25785,1972-07-25,50400,0.006564,,
25785,1972-07-26,14000,-0.003876,,
25785,1972-07-27,36000,-0.003891,,
25785,1972-07-28,58900,0.009766,,
25785,1972-07-31,40900,0.000000,,
25785,1972-08-01,46300,0.000000,,
25785,1972-08-02,69500,0.013540,,
25785,1972-08-03,140600,0.017176,,
25785,1972-08-04,38600,0.003752,,
25785,1972-08-07,62700,0.001869,,
25785,1972-08-08,30800,-0.003731,,
25785,1972-08-09,91600,-0.014981,,
25785,1972-08-10,39100,0.001901,,
25785,1972-08-11,41700,0.007590,,
25785,1972-08-14,61300,0.005650,,
25785,1972-08-15,36600,-0.007491,,
25785,1972-08-16,37000,-0.026415,,
25785,1972-08-17,69200,0.017442,,
25785,1972-08-18,31600,0.000000,,
25785,1972-08-21,32700,0.003810,,
25785,1972-08-22,55300,0.015180,,
25785,1972-08-23,102900,0.039252,,
25785,1972-08-24,79500,-0.014388,,
25785,1972-08-25,51500,-0.012774,,
25785,1972-08-28,19000,0.000000,,
25785,1972-08-29,63500,-0.016636,,
25785,1972-08-30,29400,-0.007519,,
25785,1972-08-31,25400,0.020833,,
25785,1972-09-01,22600,0.000000,,
25785,1972-09-05,12700,-0.012987,,
25785,1972-09-06,21500,-0.007519,,
25785,1972-09-07,24000,0.003788,,
25785,1972-09-08,24100,-0.001887,,
25785,1972-09-11,18700,-0.001890,,
25785,1972-09-12,40000,-0.011364,,
25785,1972-09-13,25200,0.005747,,
25785,1972-09-14,15800,-0.001905,,
25785,1972-09-15,16100,0.001908,,
25785,1972-09-18,9700,-0.001905,,
25785,1972-09-19,27700,-0.003817,,
25785,1972-09-20,53400,-0.007663,,
25785,1972-09-21,51700,-0.023166,,
25785,1972-09-22,26900,0.007905,,
25785,1972-09-25,21900,0.001961,,
25785,1972-09-26,20600,0.005871,,
25785,1972-09-27,63700,0.015564,,
25785,1972-09-28,68300,0.013410,,
25785,1972-09-29,52500,0.007561,,
25785,1972-10-02,23100,0.001876,,
25785,1972-10-03,27100,-0.014981,,
25785,1972-10-04,25800,-0.001901,,
25785,1972-10-05,21100,-0.005714,,
25785,1972-10-06,35800,0.000000,,
25785,1972-10-09,21800,0.003831,,
25785,1972-10-10,27400,0.007634,,
25785,1972-10-11,12800,-0.001894,,
25785,1972-10-12,13100,-0.007590,,
25785,1972-10-13,82100,-0.015296,,
25785,1972-10-16,12300,-0.005825,,
25785,1972-10-17,54900,-0.003906,,
25785,1972-10-18,19500,0.003922,,
25785,1972-10-19,39200,-0.005859,,
25785,1972-10-20,58300,0.017682,,
25785,1972-10-23,81400,0.001931,,
25785,1972-10-24,39300,0.015414,,
25785,1972-10-25,34800,0.004554,,
25785,1972-10-26,44000,0.001908,,
25785,1972-10-27,53700,0.009524,,
25785,1972-10-30,43900,-0.003774,,
25785,1972-10-31,50800,0.003788,,
25785,1972-11-01,74900,0.022642,,
25785,1972-11-02,149500,0.027675,,
25785,1972-11-03,203300,0.034111,,
25785,1972-11-06,119700,0.010417,,
25785,1972-11-08,144400,-0.005155,,
25785,1972-11-09,107300,0.020725,,
25785,1972-11-10,270100,0.013536,,
25785,1972-11-13,101000,-0.010017,,
25785,1972-11-14,81600,0.016863,,
25785,1972-11-15,87400,-0.006633,,
25785,1972-11-16,92900,0.015025,,
25785,1972-11-17,236700,0.024671,,
25785,1972-11-20,160700,0.003210,,
25785,1972-11-21,95000,0.008000,,
25785,1972-11-22,74300,-0.006349,,
25785,1972-11-24,67900,-0.009585,,
25785,1972-11-27,100600,-0.016129,,
25785,1972-11-28,53000,-0.016393,,
25785,1972-11-29,108800,-0.006667,,
25785,1972-11-30,38300,0.011745,,
25785,1972-12-01,54300,0.004975,,
25785,1972-12-04,54000,0.004950,,
25785,1972-12-05,117800,0.021346,,
25785,1972-12-06,75200,0.001608,,
25785,1972-12-07,94500,0.006421,,
25785,1972-12-08,65100,-0.011164,,
25785,1972-12-11,85800,0.009677,,
25785,1972-12-12,126700,-0.007987,,
25785,1972-12-13,63600,-0.001610,,
25785,1972-12-14,78200,0.003226,,
25785,1972-12-15,60800,-0.016077,,
25785,1972-12-18,86500,-0.034314,,
25785,1972-12-19,39000,0.006768,,
25785,1972-12-20,34600,-0.003361,,
25785,1972-12-21,78400,0.000000,,
25785,1972-12-22,49200,0.018550,,
25785,1972-12-26,63800,0.023179,,
25785,1972-12-27,84900,0.022654,,
25785,1972-12-29,87800,0.007911,,
25785,1973-01-02,57900,-0.007849,,
25785,1973-01-03,62500,-0.011076,,
25785,1973-01-04,130600,0.025600,,
25785,1973-01-05,134100,0.000000,,
25785,1973-01-08,165600,0.006240,,
25785,1973-01-09,63600,-0.007752,,
25785,1973-01-10,39000,-0.007813,,
25785,1973-01-11,212200,0.014173,,
25785,1973-01-12,145400,-0.023292,,
25785,1973-01-15,105800,-0.003180,,
25785,1973-01-16,75400,-0.009569,,
25785,1973-01-17,40700,0.003221,,
25785,1973-01-18,66800,-0.017657,,
25785,1973-01-19,99300,-0.003268,,
25785,1973-01-22,50700,-0.009836,,
25785,1973-01-23,91100,0.000993,,
25785,1973-01-24,126100,-0.006678,,
25785,1973-01-26,73000,0.000000,,
25785,1973-01-29,67700,-0.003361,,
25785,1973-01-30,131200,0.000000,,
25785,1973-01-31,32300,0.001686,,
25785,1973-02-01,103300,-0.050505,,
25785,1973-02-02,132200,0.000000,,
25785,1973-02-05,81900,-0.007092,,
25785,1973-02-06,69400,-0.003571,,
25785,1973-02-07,89700,-0.005376,,
25785,1973-02-08,145100,-0.003604,,
25785,1973-02-09,146800,0.012658,,
25785,1973-02-12,31300,0.000000,,
25785,1973-02-13,304000,0.017857,,
25785,1973-02-14,85200,-0.024561,,
25785,1973-02-15,58300,-0.016187,,
25785,1973-02-16,66200,0.021938,,
25785,1973-02-20,47700,0.005367,,
25785,1973-02-21,53900,-0.010676,,
25785,1973-02-22,29200,-0.003597,,
25785,1973-02-23,37400,-0.025271,,
25785,1973-02-26,81400,-0.011111,,
25785,1973-02-27,48900,-0.016854,,
25785,1973-02-28,68500,0.005714,,
25785,1973-03-01,58000,-0.009470,,
25785,1973-03-02,60600,0.017208,,
25785,1973-03-05,52900,-0.011278,,
25785,1973-03-06,68400,0.011407,,
25785,1973-03-07,77600,0.009398,,
25785,1973-03-08,23600,-0.014898,,
25785,1973-03-09,27400,-0.003781,,
25785,1973-03-12,36500,-0.007590,,
25785,1973-03-13,55500,0.001912,,
25785,1973-03-14,38600,-0.003817,,
25785,1973-03-15,35200,-0.005747,,
25785,1973-03-16,33900,-0.005780,,
25785,1973-03-19,59300,-0.023256,,
25785,1973-03-20,36300,0.001984,,
25785,1973-03-21,45800,-0.013861,,
25785,1973-03-22,59400,-0.012048,,
25785,1973-03-23,57300,0.008130,,
25785,1973-03-26,46000,0.000000,,
25785,1973-03-27,112500,0.010081,,
25785,1973-03-28,42400,0.001996,,
25785,1973-03-29,61100,0.023904,,
25785,1973-03-30,56500,-0.013619,,
25785,1973-04-02,17800,-0.003945,,
25785,1973-04-03,63800,-0.011881,,
25785,1973-04-04,37400,-0.004008,,
25785,1973-04-05,23100,-0.010060,,
25785,1973-04-06,36100,0.004065,,
25785,1973-04-09,135800,0.032389,,
25785,1973-04-10,96900,0.003922,,
25785,1973-04-11,106200,0.035156,,
25785,1973-04-12,62000,-0.015094,,
25785,1973-04-13,28900,-0.007663,,
25785,1973-04-16,38100,-0.023166,,
25785,1973-04-17,41200,0.015810,,
25785,1973-04-18,44800,0.000000,,
25785,1973-04-19,100200,0.021401,,
25785,1973-04-23,30000,-0.013333,,
25785,1973-04-24,49400,-0.025869,,
25785,1973-04-25,59300,-0.016032,,
25785,1973-04-26,41600,0.006110,,
25785,1973-04-27,73200,-0.024291,,
25785,1973-04-30,70300,0.018672,,
25785,1973-05-01,85000,-0.006110,,
25785,1973-05-02,42800,0.014344,,
25785,1973-05-03,66400,0.034343,,
25785,1973-05-04,48200,0.001953,,
25785,1973-05-07,31000,-0.005848,,
25785,1973-05-08,45800,-0.001961,,
25785,1973-05-09,111500,-0.039293,,
25785,1973-05-10,139500,-0.008180,,
25785,1973-05-11,84000,-0.032990,,
25785,1973-05-14,133200,-0.034115,,
25785,1973-05-15,153100,0.035320,,
25785,1973-05-16,114200,-0.002132,,
25785,1973-05-17,50400,-0.010684,,
25785,1973-05-18,98100,-0.021598,,
25785,1973-05-21,79500,0.000000,,
25785,1973-05-22,55800,0.017660,,
25785,1973-05-23,56700,0.008677,,
25785,1973-05-24,109400,0.073118,,
25785,1973-05-25,163100,-0.030060,,
25785,1973-05-29,30100,-0.024793,,
25785,1973-05-30,45000,-0.014831,,
25785,1973-05-31,53900,-0.015054,,
25785,1973-06-01,43400,-0.006550,,
25785,1973-06-04,45800,-0.015385,,
25785,1973-06-05,70500,0.015625,,
25785,1973-06-06,48200,0.004396,,
25785,1973-06-07,55000,0.008753,,
25785,1973-06-08,54600,0.006508,,
25785,1973-06-11,67100,0.002155,,
25785,1973-06-12,43700,0.010753,,
25785,1973-06-13,119400,-0.023404,,
25785,1973-06-14,34300,0.002179,,
25785,1973-06-15,32200,-0.006522,,
25785,1973-06-18,62800,-0.021882,,
25785,1973-06-19,117200,-0.008949,,
25785,1973-06-20,77100,-0.011287,,
25785,1973-06-21,48200,-0.027397,,
25785,1973-06-22,212400,0.021127,,
25785,1973-06-25,71800,-0.013793,,
25785,1973-06-26,62500,0.020979,,
25785,1973-06-27,47500,0.000000,,
25785,1973-06-28,26000,0.004566,,
25785,1973-06-29,36400,-0.006818,,
25785,1973-07-02,25500,-0.013730,,
25785,1973-07-03,22500,-0.004640,,
25785,1973-07-05,51600,-0.002331,,
25785,1973-07-06,27900,-0.009346,,
25785,1973-07-09,40700,0.009434,,
25785,1973-07-10,61100,0.007009,,
25785,1973-07-11,103900,0.041763,,
25785,1973-07-12,141000,-0.013363,,
25785,1973-07-13,79800,-0.018059,,
25785,1973-07-16,95500,0.009195,,
25785,1973-07-17,86500,-0.013667,,
25785,1973-07-18,62500,0.011547,,
25785,1973-07-19,90200,0.000000,,
25785,1973-07-20,117800,0.013699,,
25785,1973-07-23,94700,0.015766,,
25785,1973-07-24,66600,0.008869,,
25785,1973-07-25,108900,0.006711,,
25785,1973-07-26,55100,0.008889,,
25785,1973-07-27,98800,0.004405,,
25785,1973-07-30,52900,0.002193,,
25785,1973-07-31,73000,-0.015317,,
25785,1973-08-01,40500,-0.008889,,
25785,1973-08-02,39100,-0.004484,,
25785,1973-08-03,40200,0.000000,,
25785,1973-08-06,24900,0.002252,,
25785,1973-08-07,75600,-0.029213,,
25785,1973-08-08,63100,-0.018519,,
25785,1973-08-09,34900,0.007075,,
25785,1973-08-10,24400,0.004684,,
25785,1973-08-13,22400,0.004662,,
25785,1973-08-14,22300,0.002320,,
25785,1973-08-15,47700,0.002315,,
25785,1973-08-16,79300,-0.006928,,
25785,1973-08-17,30400,0.002326,,
25785,1973-08-20,15500,-0.009281,,
25785,1973-08-21,26000,-0.004684,,
25785,1973-08-22,27300,0.000000,,
25785,1973-08-23,42600,0.011765,,
25785,1973-08-24,41700,-0.009302,,
25785,1973-08-27,20500,0.000000,,
25785,1973-08-28,30400,0.007042,,
25785,1973-08-29,115000,0.009324,,
25785,1973-08-30,41500,0.011547,,
25785,1973-08-31,39300,0.009132,,
25785,1973-09-04,45400,0.004525,,
25785,1973-09-05,54600,0.000000,,
25785,1973-09-06,27300,-0.006757,,
25785,1973-09-07,24300,0.002268,,
25785,1973-09-10,60900,-0.009050,,
25785,1973-09-11,30200,0.009132,,
25785,1973-09-12,35500,0.004525,,
25785,1973-09-13,27400,-0.006757,,
25785,1973-09-14,37400,0.006803,,
